id,text,obfuscatedText,mechanism,epsilon
1037798,who is robert gray,who is blm cardinal,DPMLM,17.5
1037798,who is robert gray,who is tub euphem,DPMLM,17.5
1037798,who is robert gray,who is native beard,DPMLM,17.5
1037798,who is robert gray,who is pussy dish,DPMLM,17.5
1037798,who is robert gray,who is wizard dissenting,DPMLM,17.5
1037798,who is robert gray,who is buff 238,DPMLM,17.5
1037798,who is robert gray,who is leasing gray,DPMLM,17.5
1037798,who is robert gray,who is doubled gray,DPMLM,17.5
1037798,who is robert gray,who is service eye,DPMLM,17.5
1037798,who is robert gray,who is easily digital,DPMLM,17.5
1037798,who is robert gray,who is mammal cyan,DPMLM,17.5
1037798,who is robert gray,who is leave right,DPMLM,17.5
1037798,who is robert gray,who is aug graph,DPMLM,17.5
1037798,who is robert gray,who is clifford bob,DPMLM,17.5
1037798,who is robert gray,who is possibly:,DPMLM,17.5
1037798,who is robert gray,who is socioeconomic th,DPMLM,17.5
1037798,who is robert gray,who is miller theater,DPMLM,17.5
1037798,who is robert gray,who is coal respectively,DPMLM,17.5
1037798,who is robert gray,who is dishes coal,DPMLM,17.5
1037798,who is robert gray,who is n recy,DPMLM,17.5
1037798,who is robert gray,who is discour blog,DPMLM,17.5
1037798,who is robert gray,who is family right,DPMLM,17.5
1037798,who is robert gray,who is prohibition square,DPMLM,17.5
1037798,who is robert gray,who is exotic jer,DPMLM,17.5
1037798,who is robert gray,who is tripod elly,DPMLM,17.5
1037798,who is robert gray,who is therapeutic howard,DPMLM,17.5
1037798,who is robert gray,who is mars cart,DPMLM,17.5
1037798,who is robert gray,who is jennifer notwithstanding,DPMLM,17.5
1037798,who is robert gray,who is 107 geometric,DPMLM,17.5
1037798,who is robert gray,who is keep establishing,DPMLM,17.5
1037798,who is robert gray,who is feed unclear,DPMLM,17.5
1037798,who is robert gray,who is further brown,DPMLM,17.5
1037798,who is robert gray,who is sheldon chomsky,DPMLM,17.5
1037798,who is robert gray,who is utility trim,DPMLM,17.5
1037798,who is robert gray,who is candidate relatively,DPMLM,17.5
1037798,who is robert gray,who is url earn,DPMLM,17.5
1037798,who is robert gray,who is adobe confirm,DPMLM,17.5
1037798,who is robert gray,who is brittle brown,DPMLM,17.5
1037798,who is robert gray,who is simplicity stomach,DPMLM,17.5
1037798,who is robert gray,"who is amulet,,",DPMLM,17.5
1037798,who is robert gray,who is style brown,DPMLM,17.5
1037798,who is robert gray,who is buf fund,DPMLM,17.5
1037798,who is robert gray,who is light artifact,DPMLM,17.5
1037798,who is robert gray,who is ald perceptual,DPMLM,17.5
1037798,who is robert gray,who is overs chain,DPMLM,17.5
1037798,who is robert gray,who is dwarf feat,DPMLM,17.5
1037798,who is robert gray,who is council base,DPMLM,17.5
1037798,who is robert gray,who is suspend gray,DPMLM,17.5
1037798,who is robert gray,who is ruthless packages,DPMLM,17.5
1037798,who is robert gray,who is tolerant alien,DPMLM,17.5
104861,cost of interior concrete flooring,last of green defunct covering,DPMLM,17.5
104861,cost of interior concrete flooring,1200 of tsky tube liner,DPMLM,17.5
104861,cost of interior concrete flooring,review of inside code funding,DPMLM,17.5
104861,cost of interior concrete flooring,css of trap cement finished,DPMLM,17.5
104861,cost of interior concrete flooring,aside of close hole defined,DPMLM,17.5
104861,cost of interior concrete flooring,insert of setup concrete jo,DPMLM,17.5
104861,cost of interior concrete flooring,"method of � ®, composing",DPMLM,17.5
104861,cost of interior concrete flooring,render of extant crete grat,DPMLM,17.5
104861,cost of interior concrete flooring,bat of airs reinforced approx,DPMLM,17.5
104861,cost of interior concrete flooring,audio of consistent renaissance reflection,DPMLM,17.5
104861,cost of interior concrete flooring,display of / packaging circulating,DPMLM,17.5
104861,cost of interior concrete flooring,layout of lev environmental drilling,DPMLM,17.5
104861,cost of interior concrete flooring,where of active compost govern,DPMLM,17.5
104861,cost of interior concrete flooring,contract of environments non cyrus,DPMLM,17.5
104861,cost of interior concrete flooring,scene of restricted 1800 user,DPMLM,17.5
104861,cost of interior concrete flooring,construct of residual whit overlay,DPMLM,17.5
104861,cost of interior concrete flooring,header of vast alk from,DPMLM,17.5
104861,cost of interior concrete flooring,supplies of hydra volume mapping,DPMLM,17.5
104861,cost of interior concrete flooring,upgrade of char stone decor,DPMLM,17.5
104861,cost of interior concrete flooring,map of suite concrete symbol,DPMLM,17.5
104861,cost of interior concrete flooring,body of administrative jud 211,DPMLM,17.5
104861,cost of interior concrete flooring,ats of it quartz wait,DPMLM,17.5
104861,cost of interior concrete flooring,ly of body waterproof improvement,DPMLM,17.5
104861,cost of interior concrete flooring,purchase of marg school enclosure,DPMLM,17.5
104861,cost of interior concrete flooring,microsoft of working co.,DPMLM,17.5
104861,cost of interior concrete flooring,pattern of excluding structural transportation,DPMLM,17.5
104861,cost of interior concrete flooring,add of inner jog ---,DPMLM,17.5
104861,cost of interior concrete flooring,images of cruise agg stove,DPMLM,17.5
104861,cost of interior concrete flooring,on of inside powder class,DPMLM,17.5
104861,cost of interior concrete flooring,layout of residential thunder gazing,DPMLM,17.5
104861,cost of interior concrete flooring,op of battery missing mastering,DPMLM,17.5
104861,cost of interior concrete flooring,quality of official ali manifold,DPMLM,17.5
104861,cost of interior concrete flooring,district of pub titanium floor,DPMLM,17.5
104861,cost of interior concrete flooring,title of ambient rubber jet,DPMLM,17.5
104861,cost of interior concrete flooring,lon of public plan live,DPMLM,17.5
104861,cost of interior concrete flooring,acy of integral clinical quality,DPMLM,17.5
104861,cost of interior concrete flooring,use of exterior mainly renovation,DPMLM,17.5
104861,cost of interior concrete flooring,431 of resisting wooden dashboard,DPMLM,17.5
104861,cost of interior concrete flooring,options of secondary pavement suite,DPMLM,17.5
104861,cost of interior concrete flooring,role of und listener vac,DPMLM,17.5
104861,cost of interior concrete flooring,prices of ground stone aesthetics,DPMLM,17.5
104861,cost of interior concrete flooring,design of sentient package chambers,DPMLM,17.5
104861,cost of interior concrete flooring,rings of insisting improve signage,DPMLM,17.5
104861,cost of interior concrete flooring,production of outdoor rubber?????,DPMLM,17.5
104861,cost of interior concrete flooring,plot of decided patio tre,DPMLM,17.5
104861,cost of interior concrete flooring,converted of taco crab redmond,DPMLM,17.5
104861,cost of interior concrete flooring,aer of bride non redevelop,DPMLM,17.5
104861,cost of interior concrete flooring,purchase of border reinforced hurdles,DPMLM,17.5
104861,cost of interior concrete flooring,u of committed cable counterpart,DPMLM,17.5
104861,cost of interior concrete flooring,whe of covert gravel debris,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the trainer ctrl stage wang,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the major ordial pat docker,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the remember plugged create vehicle,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the arts imer · withd,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the unfit cription entering bring,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the dism ao display extended,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the kh female gib mongolia,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the simply ultras dial modesty,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the cap:[dere flowed,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the savior vote release wildfire,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the poker seeds alien humanity,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the mean adv rampage chang,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the for chase initiative ────,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the ceremonies' word perth,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the mistress replacing return $,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the sharks wil enter marqu,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the fam physically have xml,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the am user discharge 42,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the documents hu unmarked 38,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the man abruptly acknowledge collaborations,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the table ti rise beard,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the allows check visit pitchers,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the aya chavez perform rated,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the sk program ir ter,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the assess tba initiate hi,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the function scully = wang,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the document ums protect 31,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the go iana run hunted,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the com life assumption?,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the rockets word soak ........,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the sec atoon enter cairo,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the churn 7 exit ethe,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the ter lynn entry refinery,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the me inclusive arrive prostitution,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the tha recre borrow see,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the / bump bake boko,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the election siph comeback pas,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the our dan contain umbrella,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the ad discord ogre court,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the vanish navy hi earthquake,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the crews average ink corridors,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the dinosaurs charg out bbc,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the myself you chuck patrons,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the attendant ember ± ukip,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the coined libya close weiss,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the scanner diversion infiltrate extensively,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the loading led stage rows,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the pits acknowledgement hawaii git,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the him island dash cole,DPMLM,17.5
1063750,why did the us volunterilay enter ww1,why did the producers instructors make dawn,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who ordained the cleveland of ating provinces,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who massachusetts the to of each customs,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who connected the wealth of feminist wave,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who became the dublin of individual cities,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who destroyed the mere of equal speakers,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who weakened the pursuit of opinion letters,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who organize the ality of tribe kingdoms,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who consolidated the mother of alter inmates,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who their the commonwealth of decentralized treatment,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who frequency the centuries of learned fluctuations,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who trusted the primary of territorial ises,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who raised the uk of rogue presidents,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who incorporated the core of positive positions,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who created the supplier of christian possessions,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who issued the influence of nine pradesh,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who combined the polit of 2 journalists,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who formulated the preserves of innocent north,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who arose the capital of more bridges,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who drafted the stable of standalone chapters,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who amassed the common of allied belongings,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who caused the pensions of alliance supermarkets,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who legalized the wool of constituent mages,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who wound the magically of living realised,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who established the costing of doe shirts,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who decided the circuit of llah commissions,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who drew the psychiatry of unstable kingdoms,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who thought the iat of global churches,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who founded the island of ukrainian lottery,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who found the zone of actress anical,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who registered the cluster of anonymous rows,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who granted the histories of socialist they,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who had the east of mental mascot,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who signed the warwick of = industries,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who possessed the norms of when attaches,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who measured the for of adventurous towns,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who formulated the chain of thousand touches,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who looked the domain of australian bows,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who organized the tx of unidentified descendants,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who modified the comprised of divided suppliers,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who forming the wark of observers stocks,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who drew the bloc of we resolutions,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who settled the � of serpent entities,DPMLM,17.5
1103812,who formed the commonwealth of independent states,"who dispersed the """" of television waters",DPMLM,17.5
1103812,who formed the commonwealth of independent states,who attracted the wealth of good zones,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who washed the governed of indian hundred,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who owned the really of coastal gets,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who authorize the group of unrelated and,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who united the famous of divided repeats,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who posed the: of ist campaigning,DPMLM,17.5
1103812,who formed the commonwealth of independent states,who retained the principal of good lakes,DPMLM,17.5
1106007,define visceral?,design pollen?,DPMLM,17.5
1106007,define visceral?,features ultr?,DPMLM,17.5
1106007,define visceral?,potion cushion?,DPMLM,17.5
1106007,define visceral?,à logic?,DPMLM,17.5
1106007,define visceral?,vv tank?,DPMLM,17.5
1106007,define visceral?,try termination?,DPMLM,17.5
1106007,define visceral?,react rict?,DPMLM,17.5
1106007,define visceral?,bye blonde?,DPMLM,17.5
1106007,define visceral?,yes aiming?,DPMLM,17.5
