id,text,obfuscatedText,epsilon,mechanism
1037798,who is robert gray,who is roderick gray,12.5,ContextualMhl
1037798,who is robert gray,who was john b robert,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is roderick gray,12.5,ContextualMhl
1037798,who is robert gray,who is robert irwin,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,who is ken gray,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is roderick gray,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is robert mack,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is roderick gray,12.5,ContextualMhl
1037798,who is robert gray,who is robert stake,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is roderick gray,12.5,ContextualMhl
1037798,who is robert gray,who is ken gray,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,who is roderick gray,12.5,ContextualMhl
1037798,who is robert gray,who is roderick gray,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is roderick gray,12.5,ContextualMhl
1037798,who is robert gray,who was john b robert,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,who is roderick gray,12.5,ContextualMhl
1037798,who is robert gray,who is robert mack,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is robert irwin,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,who is robert mack,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is robert davies,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
1037798,who is robert gray,what is john gray,12.5,ContextualMhl
1037798,who is robert gray,who is robert mack,12.5,ContextualMhl
1037798,who is robert gray,who is rob grey,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,how much does it cost to do concrete floor homewyse,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor kitchen cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete floor indoor brisbane cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,how much does it cost to do concrete floor homewyse,12.5,ContextualMhl
104861,cost of interior concrete flooring,concrete flooring cost,12.5,ContextualMhl
104861,cost of interior concrete flooring,how do you get interior paint off indoor concrete,12.5,ContextualMhl
